,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
30,55:28,Interchange #6,,Rabbitohs,                   Liam Knight,                   Mark Nicholls,,Rabbitohs vs Roosters,2019
31,55:10,Error,Zane Tetevano,Roosters,,,,Rabbitohs vs Roosters,2019
32,54:41,Interchange #5,,Roosters,                   Nat Butcher,                   Victor Radley,,Rabbitohs vs Roosters,2019
33,54:32,Interchange #4,,Roosters,                   Lindsay Collins,                   Sitili Tupouniua,,Rabbitohs vs Roosters,2019
34,53:42,Error,Corey Allan,Rabbitohs,,,,Rabbitohs vs Roosters,2019
35,53:29,Linebreak,Adam Reynolds,Rabbitohs,,,,Rabbitohs vs Roosters,2019
36,52:58,Interchange #5,,Rabbitohs,                   Sam Burgess,                   Tom Amone,,Rabbitohs vs Roosters,2019
37,52:51,Kick Bomb,Cooper Cronk,Roosters,,,,Rabbitohs vs Roosters,2019
38,50:57,Conversion-Made,Adam Reynolds,Rabbitohs,,,14-10,Rabbitohs vs Roosters,2019
39,49:44,On Report,Zane Tetevano,Roosters,,,,Rabbitohs vs Roosters,2019
40,49:18,Try,Cody Walker,Rabbitohs,,,12-10,Rabbitohs vs Roosters,2019
41,49:11,Linebreak,Tevita Tatola,Rabbitohs,,,,Rabbitohs vs Roosters,2019
42,48:28,Conversion-Made,Adam Reynolds,Rabbitohs,,,8-10,Rabbitohs vs Roosters,2019
43,47:02,Try,Campbell Graham,Rabbitohs,,,6-10,Rabbitohs vs Roosters,2019
44,46:59,Linebreak,Campbell Graham,Rabbitohs,,,,Rabbitohs vs Roosters,2019
45,46:02,Penalty - Slow Peel,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
46,45:44,Interchange #4,,Rabbitohs,                   Cameron Murray,                   Dane Gagai,,Rabbitohs vs Roosters,2019
47,44:40,Kick Bomb,John Sutton,Rabbitohs,,,,Rabbitohs vs Roosters,2019
48,42:50,Kick Bomb,Adam Reynolds,Rabbitohs,,,,Rabbitohs vs Roosters,2019
49,41:57,Penalty - Slow Peel,Angus Crichton,Roosters,,,,Rabbitohs vs Roosters,2019
50,40:17,Error,Mark Nicholls,Rabbitohs,,,,Rabbitohs vs Roosters,2019
51,40:02,Interchange - HIA Cleared,,Roosters,                   Angus Crichton,                   Nat Butcher,,Rabbitohs vs Roosters,2019
52,39:37,Error,Campbell Graham,Rabbitohs,,,,Rabbitohs vs Roosters,2019
53,38:20,Interchange - HIA,,Roosters,                   Nat Butcher,                   Angus Crichton,,Rabbitohs vs Roosters,2019
54,37:44,Error,Cody Walker,Rabbitohs,,,,Rabbitohs vs Roosters,2019
55,36:48,Penalties - Other,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
56,36:44,Error,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
57,34:44,Kick Bomb,Cooper Cronk,Roosters,,,,Rabbitohs vs Roosters,2019
58,34:11,Interchange #3,,Roosters,                   Sitili Tupouniua,                   Nat Butcher,,Rabbitohs vs Roosters,2019
59,32:46,Error,Daniel Tupou,Roosters,,,,Rabbitohs vs Roosters,2019
60,31:27,Error,Damien Cook,Rabbitohs,,,,Rabbitohs vs Roosters,2019
61,30:56,Interchange #3,,Rabbitohs,                   Tom Amone,                   Cameron Murray,,Rabbitohs vs Roosters,2019
62,30:15,Error,Victor Radley,Roosters,,,,Rabbitohs vs Roosters,2019
63,29:15,Interchange #2,,Roosters,                   Zane Tetevano,                   Isaac Liu,,Rabbitohs vs Roosters,2019
64,29:13,Interchange #1,,Roosters,                   Victor Radley,                   Jared Waerea-Hargreaves,,Rabbitohs vs Roosters,2019
65,27:47,Error,James Tedesco,Roosters,,,,Rabbitohs vs Roosters,2019
66,26:57,Interchange #2,,Rabbitohs,                   Mark Nicholls,                   Sam Burgess,,Rabbitohs vs Roosters,2019
67,26:40,Penalty - Dangerous Tackle,Sam Burgess,Rabbitohs,,,,Rabbitohs vs Roosters,2019
68,25:53,Conversion-Missed,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
69,24:22,Try,Billy Smith,Roosters,,,2-10,Rabbitohs vs Roosters,2019
70,24:21,Linebreak,Billy Smith,Roosters,,,,Rabbitohs vs Roosters,2019
71,23:52,Line Dropout,Adam Reynolds,Rabbitohs,,,,Rabbitohs vs Roosters,2019
72,22:46,Error,John Sutton,Rabbitohs,,,,Rabbitohs vs Roosters,2019
73,22:14,Error,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
74,21:25,Interchange #1,,Rabbitohs,                   Tevita Tatola,                   Liam Knight,,Rabbitohs vs Roosters,2019
75,21:08,Penalty - Dangerous Tackle,Sam Burgess,Rabbitohs,,,,Rabbitohs vs Roosters,2019
76,20:00,Kick Bomb,Cooper Cronk,Roosters,,,,Rabbitohs vs Roosters,2019
77,15:50,Error,Billy Smith,Roosters,,,,Rabbitohs vs Roosters,2019
78,15:25,Conversion-Made,Latrell Mitchell,Roosters,,,2-6,Rabbitohs vs Roosters,2019
79,13:55,Try,Cooper Cronk,Roosters,,,2-4,Rabbitohs vs Roosters,2019
80,13:55,Linebreak,Cooper Cronk,Roosters,,,,Rabbitohs vs Roosters,2019
81,12:54,Kick Bomb,Adam Reynolds,Rabbitohs,,,,Rabbitohs vs Roosters,2019
82,08:38,Penalty Shot-Made,Adam Reynolds,Rabbitohs,,,2-0,Rabbitohs vs Roosters,2019
83,07:33,Penalty - Slow Peel,Drew Hutchison,Roosters,,,,Rabbitohs vs Roosters,2019
84,06:50,Line Dropout,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
85,04:59,Penalty - Ball Strip,Jared Waerea-Hargreaves,Roosters,,,,Rabbitohs vs Roosters,2019
86,02:56,Error,Sam Burgess,Rabbitohs,,,,Rabbitohs vs Roosters,2019
87,02:24,Line Dropout,Latrell Mitchell,Roosters,,,,Rabbitohs vs Roosters,2019
88,01:36,Linebreak,Jaydn Su'A,Rabbitohs,,,,Rabbitohs vs Roosters,2019
89,00:00,KICK OFF,,,,,,Rabbitohs vs Roosters,2019
