,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
22,66:57,Penalty - Professional Foul,Adam Blair,Warriors,,,,Warriors vs Sea Eagles,2019
23,65:56,Penalty - Ball Strip,Agnatius Paasi,Warriors,,,,Warriors vs Sea Eagles,2019
24,64:45,Penalty - Offside inside 10m,Jazz Tevaga,Warriors,,,,Warriors vs Sea Eagles,2019
25,63:29,Error,Addin Fonua-Blake,Sea Eagles,,,,Warriors vs Sea Eagles,2019
26,62:48,Eagles Interchange - HIA,,Sea,                   Addin Fonua-Blake,                   Morgan Boyle,,Warriors vs Sea Eagles,2019
27,62:36,Line Dropout,Roger Tuivasa-Sheck,Warriors,,,,Warriors vs Sea Eagles,2019
28,62:35,Interchange #7,,Warriors,                   Lachlan Burr,                   Adam Keighran,,Warriors vs Sea Eagles,2019
29,60:11,Linebreak,Daly Cherry-Evans,Sea Eagles,,,,Warriors vs Sea Eagles,2019
30,59:47,Kick Bomb,Chanel Harris-Tavita,Warriors,,,,Warriors vs Sea Eagles,2019
31,59:00,Interchange #6,,Warriors,                   Agnatius Paasi,                   Ligi Sao,,Warriors vs Sea Eagles,2019
32,57:43,Error,Ken Maumalo,Warriors,,,,Warriors vs Sea Eagles,2019
33,57:42,Linebreak,Ken Maumalo,Warriors,,,,Warriors vs Sea Eagles,2019
34,56:42,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Warriors vs Sea Eagles,2019
35,55:33,Interchange #5,,Warriors,                   Leeson Ah Mau,                   Lachlan Burr,,Warriors vs Sea Eagles,2019
36,54:10,Error,Tom Trbojevic,Sea Eagles,,,,Warriors vs Sea Eagles,2019
37,52:57,Error,Ken Maumalo,Warriors,,,,Warriors vs Sea Eagles,2019
38,52:54,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Warriors vs Sea Eagles,2019
39,51:19,Eagles Interchange #5,,Sea,                   Martin Taupau,                   Addin Fonua-Blake,,Warriors vs Sea Eagles,2019
40,51:05,Interchange #4,,Warriors,                   Jazz Tevaga,                   Bunty Afoa,,Warriors vs Sea Eagles,2019
41,49:37,Eagles Interchange #4,,Sea,                   Morgan Boyle,                   Taniela Paseka,,Warriors vs Sea Eagles,2019
42,48:00,Error,Manase Fainu,Sea Eagles,,,,Warriors vs Sea Eagles,2019
43,47:09,Error,Ken Maumalo,Warriors,,,,Warriors vs Sea Eagles,2019
44,44:33,Error,Moses Suli,Sea Eagles,,,,Warriors vs Sea Eagles,2019
45,43:35,Penalty - Crowding,Lachlan Burr,Warriors,,,,Warriors vs Sea Eagles,2019
46,41:59,Error,Manase Fainu,Sea Eagles,,,,Warriors vs Sea Eagles,2019
47,41:54,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Warriors vs Sea Eagles,2019
48,39:49,Penalty Shot-Made,Chanel Harris-Tavita,Warriors,,,18-0,Warriors vs Sea Eagles,2019
49,38:15,Penalty - Offside General,Taniela Paseka,Sea Eagles,,,,Warriors vs Sea Eagles,2019
50,37:08,Line Dropout,Reuben Garrick,Sea Eagles,,,,Warriors vs Sea Eagles,2019
51,35:27,Penalty - Working on the Ground,Daly Cherry-Evans,Sea Eagles,,,,Warriors vs Sea Eagles,2019
52,33:47,Error,Isaiah Papali'i,Warriors,,,,Warriors vs Sea Eagles,2019
53,33:44,Interchange #3,,Warriors,                   Adam Keighran,                   Jazz Tevaga,,Warriors vs Sea Eagles,2019
54,32:06,Penalty - Offside inside 10m,Jake Trbojevic,Sea Eagles,,,,Warriors vs Sea Eagles,2019
55,30:23,Penalty - Slow Peel,Jazz Tevaga,Warriors,,,,Warriors vs Sea Eagles,2019
56,29:48,Eagles Interchange #3,,Sea,                   Manase Fainu,                   Apisai Koroisau,,Warriors vs Sea Eagles,2019
57,29:39,Penalty - Verbal Dissent,Jazz Tevaga,Warriors,,,,Warriors vs Sea Eagles,2019
58,29:35,Penalty - Offside inside 10m,Jazz Tevaga,Warriors,,,,Warriors vs Sea Eagles,2019
59,29:21,Linebreak,Adam Pompey,Warriors,,,,Warriors vs Sea Eagles,2019
60,28:48,Interchange #2,,Warriors,                   Bunty Afoa,                   Leeson Ah Mau,,Warriors vs Sea Eagles,2019
61,27:52,Kick Bomb,Chanel Harris-Tavita,Warriors,,,,Warriors vs Sea Eagles,2019
62,26:51,Conversion-Made,Chanel Harris-Tavita,Warriors,,,16-0,Warriors vs Sea Eagles,2019
63,26:01,Eagles Interchange #2,,Sea,                   Corey Waddell,                   Martin Taupau,,Warriors vs Sea Eagles,2019
64,26:01,Video Referee,Try,Warriors,,,,Warriors vs Sea Eagles,2019
65,25:48,Try,Ken Maumalo,Warriors,,,14-0,Warriors vs Sea Eagles,2019
66,25:48,Linebreak,Ken Maumalo,Warriors,,,,Warriors vs Sea Eagles,2019
67,24:17,Penalty - Offside inside 10m,Taniela Paseka,Sea Eagles,,,,Warriors vs Sea Eagles,2019
68,23:32,Conversion-Made,Chanel Harris-Tavita,Warriors,,,10-0,Warriors vs Sea Eagles,2019
69,22:03,Try,Ligi Sao,Warriors,,,8-0,Warriors vs Sea Eagles,2019
70,21:57,Error,Addin Fonua-Blake,Sea Eagles,,,,Warriors vs Sea Eagles,2019
71,20:38,Error,Roger Tuivasa-Sheck,Warriors,,,,Warriors vs Sea Eagles,2019
72,20:34,Eagles Interchange #1,,Sea,                   Taniela Paseka,                   Brad Parker,,Warriors vs Sea Eagles,2019
73,20:34,Interchange #1,,Warriors,                   Ligi Sao,                   Agnatius Paasi,,Warriors vs Sea Eagles,2019
74,19:08,Penalty - Offside inside 10m,Blake Green,Warriors,,,,Warriors vs Sea Eagles,2019
75,17:26,Error,Jorge Taufua,Sea Eagles,,,,Warriors vs Sea Eagles,2019
76,16:00,Penalty - Early Tackle,Peta Hiku,Warriors,,,,Warriors vs Sea Eagles,2019
77,15:16,Penalty - Slow Peel,Adam Blair,Warriors,,,,Warriors vs Sea Eagles,2019
78,14:31,Error,Blake Green,Warriors,,,,Warriors vs Sea Eagles,2019
79,12:49,Linebreak,Brad Parker,Sea Eagles,,,,Warriors vs Sea Eagles,2019
80,10:44,Line Dropout,Roger Tuivasa-Sheck,Warriors,,,,Warriors vs Sea Eagles,2019
81,08:59,Penalty - Holding Down,Leeson Ah Mau,Warriors,,,,Warriors vs Sea Eagles,2019
82,07:58,Error,Agnatius Paasi,Warriors,,,,Warriors vs Sea Eagles,2019
83,07:28,Conversion-Missed,Chanel Harris-Tavita,Warriors,,,,Warriors vs Sea Eagles,2019
84,06:49,Video Referee,Try,Warriors,,,,Warriors vs Sea Eagles,2019
85,06:38,Try,Ken Maumalo,Warriors,,,4-0,Warriors vs Sea Eagles,2019
86,05:43,Penalty - Slow Peel,Martin Taupau,Sea Eagles,,,,Warriors vs Sea Eagles,2019
87,03:39,Kick Bomb,Chanel Harris-Tavita,Warriors,,,,Warriors vs Sea Eagles,2019
88,01:51,Kick Bomb,Blake Green,Warriors,,,,Warriors vs Sea Eagles,2019
89,00:00,KICK OFF,,,,,,Warriors vs Sea Eagles,2019
