,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
22,64:06,Interchange #7,,Broncos,                   Matthew Lodge,                   Patrick Carrigan,,Broncos vs Panthers,2019
23,63:48,Kick Bomb,James Maloney,Panthers,,,,Broncos vs Panthers,2019
24,62:23,Penalty - Obstruction,Gehamat Shibasaki,Broncos,,,,Broncos vs Panthers,2019
25,60:36,Error,Josh Mansour,Panthers,,,,Broncos vs Panthers,2019
26,60:33,Interchange #6,,Panthers,                   James Tamou,                   Reagan Campbell-Gillard,,Broncos vs Panthers,2019
27,58:50,Kick Bomb,James Maloney,Panthers,,,,Broncos vs Panthers,2019
28,57:50,Conversion-Made,Nathan Cleary,Panthers,,,18-12,Broncos vs Panthers,2019
29,56:52,Interchange #6,,Broncos,                   Joe Ofahengaue,                   Thomas Flegler,,Broncos vs Panthers,2019
30,56:17,Try,Brian To'o,Panthers,,,18-10,Broncos vs Panthers,2019
31,56:17,Linebreak,Brian To'o,Panthers,,,,Broncos vs Panthers,2019
32,54:47,Error,Thomas Flegler,Broncos,,,,Broncos vs Panthers,2019
33,54:07,Conversion-Made,Jamayne Isaako,Broncos,,,18-6,Broncos vs Panthers,2019
34,53:08,Interchange #5,,Panthers,                   Sione Katoa,                   Mitchell Kenny,,Broncos vs Panthers,2019
35,53:08,Interchange #4,,Panthers,                   Moses Leota,                   Spencer Leniu,,Broncos vs Panthers,2019
36,53:08,Video Referee,Try,Broncos,,,,Broncos vs Panthers,2019
37,53:00,Try,Jamayne Isaako,Broncos,,,16-6,Broncos vs Panthers,2019
38,51:53,Penalty - Slow Peel,Brent Naden,Panthers,,,,Broncos vs Panthers,2019
39,51:49,Error,Dylan Edwards,Panthers,,,,Broncos vs Panthers,2019
40,51:08,Error,Anthony Milford,Broncos,,,,Broncos vs Panthers,2019
41,50:17,Interchange #5,,Broncos,                   Payne Haas,                   Matthew Lodge,,Broncos vs Panthers,2019
42,50:13,Error,Brent Naden,Panthers,,,,Broncos vs Panthers,2019
43,50:11,Interchange #4,,Broncos,                   James Segeyaro,                   Andrew McCullough,,Broncos vs Panthers,2019
44,46:43,Error,Kotoni Staggs,Broncos,,,,Broncos vs Panthers,2019
45,46:36,Kick Bomb,James Maloney,Panthers,,,,Broncos vs Panthers,2019
46,44:37,Conversion-Missed,Jamayne Isaako,Broncos,,,,Broncos vs Panthers,2019
47,43:05,Try,Jamayne Isaako,Broncos,,,12-6,Broncos vs Panthers,2019
48,43:05,Linebreak,Jamayne Isaako,Broncos,,,,Broncos vs Panthers,2019
49,42:05,Penalty - Early Tackle,James Maloney,Panthers,,,,Broncos vs Panthers,2019
50,41:04,Kick Bomb,Jake Turpin,Broncos,,,,Broncos vs Panthers,2019
51,38:49,Error,Kotoni Staggs,Broncos,,,,Broncos vs Panthers,2019
52,38:03,Kick Bomb,Nathan Cleary,Panthers,,,,Broncos vs Panthers,2019
53,37:01,On Report,Anthony Milford,Broncos,,,,Broncos vs Panthers,2019
54,36:57,Conversion-Made,Nathan Cleary,Panthers,,,8-6,Broncos vs Panthers,2019
55,36:11,Video Referee,Try,Panthers,,,,Broncos vs Panthers,2019
56,36:06,Try,Nathan Cleary,Panthers,,,8-4,Broncos vs Panthers,2019
57,36:06,Linebreak,Nathan Cleary,Panthers,,,,Broncos vs Panthers,2019
58,34:50,Penalty - Dangerous Tackle,Matthew Lodge,Broncos,,,,Broncos vs Panthers,2019
59,34:19,Kick Bomb,Anthony Milford,Broncos,,,,Broncos vs Panthers,2019
60,32:39,Kick Bomb,Jake Turpin,Broncos,,,,Broncos vs Panthers,2019
61,31:08,Penalty Shot-Made,Jamayne Isaako,Broncos,,,8-0,Broncos vs Panthers,2019
62,30:20,Interchange #3,,Broncos,                   Matthew Lodge,                   Payne Haas,,Broncos vs Panthers,2019
63,29:40,Penalty - Offside inside 10m,Brent Naden,Panthers,,,,Broncos vs Panthers,2019
64,29:10,Error,James Maloney,Panthers,,,,Broncos vs Panthers,2019
65,28:30,On Report,Viliame Kikau,Panthers,,,,Broncos vs Panthers,2019
66,28:06,Penalty - Dangerous Tackle,Viliame Kikau,Panthers,,,,Broncos vs Panthers,2019
67,27:26,Error,Spencer Leniu,Panthers,,,,Broncos vs Panthers,2019
68,26:59,Interchange #3,,Panthers,                   Spencer Leniu,                   Liam Martin,,Broncos vs Panthers,2019
69,26:43,Penalty - Offside inside 10m,Jamayne Isaako,Broncos,,,,Broncos vs Panthers,2019
70,25:11,Error,Brent Naden,Panthers,,,,Broncos vs Panthers,2019
71,24:31,Interchange #2,,Broncos,                   Thomas Flegler,                   Joe Ofahengaue,,Broncos vs Panthers,2019
72,23:46,Error,Brian To'o,Panthers,,,,Broncos vs Panthers,2019
73,22:57,Interchange #2,,Panthers,                   Reagan Campbell-Gillard,                   James Tamou,,Broncos vs Panthers,2019
74,20:58,Error,Brent Naden,Panthers,,,,Broncos vs Panthers,2019
75,20:03,Interchange #1,,Broncos,                   Patrick Carrigan,                   Matthew Lodge,,Broncos vs Panthers,2019
76,19:13,Kick Bomb,Nathan Cleary,Panthers,,,,Broncos vs Panthers,2019
77,18:29,Interchange #1,,Panthers,                   Isaah Yeo,                   Moses Leota,,Broncos vs Panthers,2019
78,17:45,Error,Anthony Milford,Broncos,,,,Broncos vs Panthers,2019
79,17:11,Interchange - Sin Bin Return,Jake Turpin,Broncos,,,,Broncos vs Panthers,2019
80,16:45,Conversion-Made,Jamayne Isaako,Broncos,,,6-0,Broncos vs Panthers,2019
81,15:08,Try,Kotoni Staggs,Broncos,,,4-0,Broncos vs Panthers,2019
82,15:07,Linebreak,Kotoni Staggs,Broncos,,,,Broncos vs Panthers,2019
83,13:45,Error,Brent Naden,Panthers,,,,Broncos vs Panthers,2019
84,09:36,Error,Tevita Pangai Junior,Broncos,,,,Broncos vs Panthers,2019
85,09:03,Linebreak,Payne Haas,Broncos,,,,Broncos vs Panthers,2019
86,08:47,Penalty - Hand in the Ruck,James Tamou,Panthers,,,,Broncos vs Panthers,2019
87,07:41,Error,Liam Martin,Panthers,,,,Broncos vs Panthers,2019
88,07:06,Sin Bin,Jake Turpin,Broncos,,,,Broncos vs Panthers,2019
89,06:57,Penalty - Dangerous Tackle,Jake Turpin,Broncos,,,,Broncos vs Panthers,2019
90,06:43,Error,Jamayne Isaako,Broncos,,,,Broncos vs Panthers,2019
91,06:24,Penalty - Slow Peel,Mitchell Kenny,Panthers,,,,Broncos vs Panthers,2019
92,06:17,Error,Mitchell Kenny,Panthers,,,,Broncos vs Panthers,2019
93,04:47,Error,Liam Martin,Panthers,,,,Broncos vs Panthers,2019
94,02:42,Kick Bomb,James Maloney,Panthers,,,,Broncos vs Panthers,2019
95,00:00,KICK OFF,,,,,,Broncos vs Panthers,2019
