,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
36,50:53,Penalties - Other,Kyle Feldt,Cowboys,,,,Storm vs Cowboys,2019
37,50:22,Penalty Shot-Made,Cameron Smith,Storm,,,18-4,Storm vs Cowboys,2019
38,48:55,Penalty - Crowding,Scott Drinkwater,Cowboys,,,,Storm vs Cowboys,2019
39,48:37,Interchange - HIA,,Cowboys,                   Scott Bolton,                   Jordan Kahu,,Storm vs Cowboys,2019
40,48:35,Interchange #5,,Cowboys,                   Jake Granville,                   Peter Hola,,Storm vs Cowboys,2019
41,48:22,Penalty - Holding Back,Gavin Cooper,Cowboys,,,,Storm vs Cowboys,2019
42,45:47,Line Dropout,Kyle Feldt,Cowboys,,,,Storm vs Cowboys,2019
43,44:11,Conversion-Missed,Cameron Smith,Storm,,,,Storm vs Cowboys,2019
44,42:55,Video Referee,Try,Storm,,,,Storm vs Cowboys,2019
45,42:49,Try,Will Chambers,Storm,,,16-4,Storm vs Cowboys,2019
46,42:22,Penalty - Crowding,Josh McGuire,Cowboys,,,,Storm vs Cowboys,2019
47,41:27,Penalty - Dangerous Tackle,Josh McGuire,Cowboys,,,,Storm vs Cowboys,2019
48,40:54,Kick Bomb,Scott Drinkwater,Cowboys,,,,Storm vs Cowboys,2019
49,37:59,Conversion-Made,Cameron Smith,Storm,,,12-4,Storm vs Cowboys,2019
50,36:27,Try,Nelson Asofa-Solomona,Storm,,,10-4,Storm vs Cowboys,2019
51,36:26,Linebreak,Nelson Asofa-Solomona,Storm,,,,Storm vs Cowboys,2019
52,34:58,Error,Peter Hola,Cowboys,,,,Storm vs Cowboys,2019
53,33:50,Interchange #3,,Storm,                   Nelson Asofa-Solomona,                   Dale Finucane,,Storm vs Cowboys,2019
54,32:54,Error,Will Chambers,Storm,,,,Storm vs Cowboys,2019
55,32:43,Linebreak,Tom Opacic,Cowboys,,,,Storm vs Cowboys,2019
56,32:30,Interchange #4,,Cowboys,                   Coen Hess,                   Jake Granville,,Storm vs Cowboys,2019
57,31:40,Error,Justin Olam,Storm,,,,Storm vs Cowboys,2019
58,31:04,Error,Jake Granville,Cowboys,,,,Storm vs Cowboys,2019
59,29:37,Interchange #3,,Cowboys,                   Peter Hola,                   Jason Taumalolo,,Storm vs Cowboys,2019
60,29:37,Error,Sandor Earl,Storm,,,,Storm vs Cowboys,2019
61,28:22,Linebreak,Ryan Papenhuyzen,Storm,,,,Storm vs Cowboys,2019
62,27:32,Conversion-Made,Cameron Smith,Storm,,,6-4,Storm vs Cowboys,2019
63,26:00,Try,Sandor Earl,Storm,,,4-4,Storm vs Cowboys,2019
64,26:00,Linebreak,Sandor Earl,Storm,,,,Storm vs Cowboys,2019
65,24:45,Interchange #2,,Cowboys,                   Francis Molo,                   Jordan McLean,,Storm vs Cowboys,2019
66,24:32,Linebreak,Brodie Croft,Storm,,,,Storm vs Cowboys,2019
67,24:02,Interchange #2,,Storm,                   Max King,                   Jesse Bromwich,,Storm vs Cowboys,2019
68,23:39,Interchange #1,,Cowboys,                   Josh McGuire,                   Scott Bolton,,Storm vs Cowboys,2019
69,22:52,Interchange #1,,Storm,                   Tui Kamikamica,                   Nelson Asofa-Solomona,,Storm vs Cowboys,2019
70,19:49,Conversion-Missed,Jordan Kahu,Cowboys,,,,Storm vs Cowboys,2019
71,18:13,Try,Murray Taulagi,Cowboys,,,0-4,Storm vs Cowboys,2019
72,18:13,Linebreak,Murray Taulagi,Cowboys,,,,Storm vs Cowboys,2019
73,17:02,Penalty - Offside inside 10m,Brodie Croft,Storm,,,,Storm vs Cowboys,2019
74,15:50,Linebreak,Kenneath Bromwich,Storm,,,,Storm vs Cowboys,2019
75,14:40,Penalty - Dangerous Tackle,Murray Taulagi,Cowboys,,,,Storm vs Cowboys,2019
76,12:54,Error,Felise Kaufusi,Storm,,,,Storm vs Cowboys,2019
77,12:24,Penalty - Offside inside 10m,Shane Wright,Cowboys,,,,Storm vs Cowboys,2019
78,11:54,Line Dropout,Kyle Feldt,Cowboys,,,,Storm vs Cowboys,2019
79,10:50,Line Dropout,Kyle Feldt,Cowboys,,,,Storm vs Cowboys,2019
80,05:33,Error,Jason Taumalolo,Cowboys,,,,Storm vs Cowboys,2019
81,04:32,Penalty - Dangerous Tackle,Suliasi Vunivalu,Storm,,,,Storm vs Cowboys,2019
82,01:40,Kick Bomb,Michael Morgan,Cowboys,,,,Storm vs Cowboys,2019
83,00:00,KICK OFF,,,,,,Storm vs Cowboys,2019
