,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
47,36:50,Try,Connor Watson,Knights,,,22-4,Knights vs Titans,2019
48,36:43,Linebreak,Sione Mata'utia,Knights,,,,Knights vs Titans,2019
49,33:54,Conversion-Made,Mason Lino,Knights,,,18-4,Knights vs Titans,2019
50,33:07,Interchange #3,,Knights,                   Herman Ese'ese,                   Tim Glasby,,Knights vs Titans,2019
51,32:20,Try,Hymel Hunt,Knights,,,16-4,Knights vs Titans,2019
52,32:01,Error,Tyrone Peachey,Titans,,,,Knights vs Titans,2019
53,31:05,Kick Bomb,Mitchell Pearce,Knights,,,,Knights vs Titans,2019
54,30:06,Conversion-Made,Mason Lino,Knights,,,12-4,Knights vs Titans,2019
55,29:54,Interchange #2,,Knights,                   Josh King,                   Aidan Guerra,,Knights vs Titans,2019
56,28:36,Try,Mitchell Barnett,Knights,,,10-4,Knights vs Titans,2019
57,28:36,Linebreak,Mitchell Barnett,Knights,,,,Knights vs Titans,2019
58,26:57,Penalty - Ball Strip,Michael Gordon,Titans,,,,Knights vs Titans,2019
59,26:27,Line Dropout,Jai Arrow,Titans,,,,Knights vs Titans,2019
60,24:53,Interchange #1,,Knights,                   Lachlan Fitzgibbon,                   Daniel Saifiti,,Knights vs Titans,2019
61,23:39,Error,Daniel Saifiti,Knights,,,,Knights vs Titans,2019
62,23:00,Linebreak,Mason Lino,Knights,,,,Knights vs Titans,2019
63,21:49,Kick Bomb,Mitchell Pearce,Knights,,,,Knights vs Titans,2019
64,20:02,Error,Shaun Kenny-Dowall,Knights,,,,Knights vs Titans,2019
65,19:01,Line Dropout,Jai Arrow,Titans,,,,Knights vs Titans,2019
66,17:07,Penalty - Offside Downtown,Kevin Proctor,Titans,,,,Knights vs Titans,2019
67,16:44,Interchange #1,,Titans,                   Jai Whitbread,                   Jarrod Wallace,,Knights vs Titans,2019
68,14:25,Error,Tim Glasby,Knights,,,,Knights vs Titans,2019
69,13:43,Conversion-Made,Mason Lino,Knights,,,6-4,Knights vs Titans,2019
70,12:09,Try,Mitchell Pearce,Knights,,,4-4,Knights vs Titans,2019
71,12:09,Linebreak,Mitchell Pearce,Knights,,,,Knights vs Titans,2019
72,11:21,Penalty - Ball Strip,Michael Gordon,Titans,,,,Knights vs Titans,2019
73,10:08,Penalty - Slow Peel,Sam Stone,Titans,,,,Knights vs Titans,2019
74,09:48,Kick Bomb,Ryley Jacks,Titans,,,,Knights vs Titans,2019
75,08:48,Error,Mitchell Pearce,Knights,,,,Knights vs Titans,2019
76,07:21,Penalty - Offside inside 10m,Nathan Peats,Titans,,,,Knights vs Titans,2019
77,06:56,Error,Nathan Peats,Titans,,,,Knights vs Titans,2019
78,05:46,Error,Kalyn Ponga,Knights,,,,Knights vs Titans,2019
79,04:41,Conversion-Missed,Michael Gordon,Titans,,,,Knights vs Titans,2019
80,03:24,Video Referee,Try,Titans,,,,Knights vs Titans,2019
81,03:18,Try,Ryley Jacks,Titans,,,0-4,Knights vs Titans,2019
82,03:18,Linebreak,Ryley Jacks,Titans,,,,Knights vs Titans,2019
83,02:38,Penalty - Escorts,Mason Lino,Knights,,,,Knights vs Titans,2019
84,01:13,Penalty - Ball Strip,Connor Watson,Knights,,,,Knights vs Titans,2019
85,00:00,KICK OFF,,,,,,Knights vs Titans,2019
